Tags,Ticket,Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(GBP),Min(pips),Min(GBP),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(GBP)
,22536290,08/06/2016 16:34,21/06/2016 06:01,AUDCHF,Buy,0.01,0.00000,0.00000,0.71695,0.71805,0.0000,0.3700,11.0,1.15,0.00,"jay",0,12:13:27:31,6.8,20h 29m,148.1,4.69,27.4,1.9180000000000001,-128.6,-9.002,17.6,89.5,-16.40,-1.15
,22536271,08/06/2016 16:34,21/06/2016 06:01,AUDCHF,Buy,0.01,0.00000,0.00000,0.71690,0.71808,0.0000,0.3700,11.8,1.21,0.00,"jay",0,12:13:27:20,7.3,22h 0m,148.1,4.59,27.9,1.953,-128.1,-8.967,17.9,89.7,-16.10,-1.13
,22536261,08/06/2016 16:34,21/06/2016 06:01,AUDCHF,Buy,0.01,0.00000,0.00000,0.71697,0.71798,0.0000,0.3700,10.1,1.09,0.00,"jay",0,12:13:27:10,6.8,20h 29m,148.1,4.74,27.2,1.9040000000000001,-128.8,-9.016000000000002,17.4,89.0,-17.10,-1.20
,22645234,09/06/2016 10:37,20/06/2016 16:21,AUDCHF,Buy,0.03,0.00000,0.72000,0.71574,0.71718,0.0000,0.7200,14.4,3.79,0.00,"",0,11:05:44:26,4.8,12h 56m,133.2,6.98,16.7,3.5069999999999997,-116.5,-24.465,12.5,98.3,-2.30,-0.48
,22344619,08/06/2016 21:07,20/06/2016 16:16,AUDCHF,Buy,0.01,0.00000,0.00000,0.71600,0.71701,0.0000,0.3400,10.1,1.06,0.00,"jet some",0,11:19:09:23,7.3,20h 40m,148.1,4.11,29.0,2.0300000000000002,-119.1,-8.337,19.6,87.2,-18.90,-1.32
,22344561,08/06/2016 21:07,20/06/2016 16:16,AUDCHF,Buy,0.01,0.00000,0.00000,0.71600,0.71701,0.0000,0.3400,10.1,1.06,0.00,"jet some",0,11:19:09:23,7.3,20h 40m,148.1,4.11,29.0,2.0300000000000002,-119.1,-8.337,19.6,87.2,-18.90,-1.32
,22344658,08/06/2016 21:07,20/06/2016 16:16,AUDCHF,Buy,0.01,0.00000,0.00000,0.71600,0.71701,0.0000,0.3400,10.1,1.06,0.00,"jet some",0,11:19:09:22,7.3,20h 40m,148.1,4.11,29.0,2.0300000000000002,-119.1,-8.337,19.6,87.2,-18.90,-1.32
,23976856,20/06/2016 13:01,20/06/2016 16:06,AUDCHF,Buy,0.01,0.00000,0.00000,0.71571,0.71676,0.0000,0.0000,10.5,0.75,0.00,"jay",0,00:03:05:05,38.4,1h 11m,13.7,0.85,14.0,0.9800000000000001,-11.9,-0.8330000000000001,54.1,86.5,-3.50,-0.25
,23976876,20/06/2016 13:01,20/06/2016 16:06,AUDCHF,Buy,0.01,0.00000,0.00000,0.71572,0.71676,0.0000,0.0000,10.4,0.74,0.00,"jay",0,00:03:04:55,38.4,1h 11m,13.7,0.86,13.9,0.9730000000000001,-12.0,-0.8400000000000001,53.7,86.5,-3.50,-0.25
,23976866,20/06/2016 13:01,20/06/2016 16:06,AUDCHF,Buy,0.01,0.00000,0.00000,0.71572,0.71676,0.0000,0.0000,10.4,0.74,0.00,"jay",0,00:03:05:00,38.4,1h 11m,13.7,0.86,13.9,0.9730000000000001,-12.0,-0.8400000000000001,53.7,86.5,-3.50,-0.25
,22790685,10/06/2016 08:43,20/06/2016 11:46,AUDCHF,Buy,0.01,0.00000,0.00000,0.71523,0.71624,0.0000,0.2300,10.1,0.95,0.00,"jay",0,10:03:02:47,0.9,2h 12m,118.0,7.24,15.4,1.078,-111.4,-7.798000000000001,12.1,95.8,-5.30,-0.37
,22790688,10/06/2016 08:44,20/06/2016 11:46,AUDCHF,Buy,0.01,0.00000,0.00000,0.71523,0.71624,0.0000,0.2300,10.1,0.95,0.00,"jay",0,10:03:02:43,0.9,2h 12m,118.0,7.24,15.4,1.078,-111.4,-7.798000000000001,12.1,95.8,-5.30,-0.37
,23063233,13/06/2016 13:12,20/06/2016 11:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71451,0.71556,0.0000,0.2000,10.5,0.94,0.00,"jay",0,06:22:14:45,3.5,5h 49m,118.0,7.55,13.8,0.9660000000000002,-104.2,-7.2940000000000005,11.7,97.2,-3.30,-0.23
,23063222,13/06/2016 13:12,20/06/2016 11:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71451,0.71556,0.0000,0.2000,10.5,0.94,0.00,"jay",0,06:22:14:49,3.5,5h 49m,118.0,7.55,13.8,0.9660000000000002,-104.2,-7.2940000000000005,11.7,97.2,-3.30,-0.23
,23063252,13/06/2016 13:12,20/06/2016 11:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71451,0.71557,0.0000,0.2000,10.6,0.95,0.00,"jay",0,06:22:14:40,3.5,5h 49m,118.0,7.55,13.8,0.9660000000000002,-104.2,-7.2940000000000005,11.7,97.3,-3.20,-0.22
,23929064,20/06/2016 06:19,20/06/2016 10:41,AUDCHF,Buy,0.01,0.00000,0.71500,0.71327,0.71502,0.0000,0.0000,17.5,1.25,0.00,"jay",0,00:04:22:05,82.1,3h 35m,12.3,0.28,20.1,1.4070000000000003,-5.6,-0.392,78.2,89.9,-2.60,-0.18
,23929074,20/06/2016 06:19,20/06/2016 10:41,AUDCHF,Buy,0.01,0.00000,0.71500,0.71328,0.71502,0.0000,0.0000,17.4,1.24,0.00,"jay",0,00:04:21:54,81.3,3h 32m,12.3,0.29,20.0,1.4000000000000001,-5.7,-0.3990000000000001,77.8,89.9,-2.60,-0.18
,23767147,17/06/2016 05:36,20/06/2016 10:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71313,0.71414,0.0000,0.0300,10.1,0.75,0.00,"jay",0,03:04:47:29,9.8,7h 31m,44.9,2.12,20.6,1.4420000000000002,-43.6,-3.0520000000000005,32.1,83.6,-10.50,-0.74
,23767220,17/06/2016 05:37,20/06/2016 10:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71310,0.71419,0.0000,0.0300,10.9,0.81,0.00,"jay",0,03:04:46:34,10.1,7h 45m,44.9,2.07,20.9,1.463,-43.3,-3.031,32.6,84.4,-10.00,-0.70
,23767214,17/06/2016 05:37,20/06/2016 10:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71309,0.71418,0.0000,0.0300,10.9,0.81,0.00,"jay",0,03:04:46:41,10.3,7h 54m,44.9,2.06,21.0,1.4700000000000002,-43.2,-3.0240000000000005,32.7,84.3,-10.10,-0.71
,23706057,16/06/2016 19:51,20/06/2016 10:08,AUDCHF,Buy,0.01,0.00000,0.00000,0.71219,0.71363,0.0000,0.0600,14.4,1.09,0.00,"jay",0,03:14:16:40,74.4,2d 16h ,51.0,1.14,30.0,2.1,-34.2,-2.3940000000000006,46.7,75.7,-15.60,-1.09
,23867093,17/06/2016 20:11,20/06/2016 08:28,USDCHF,Sell Limit,0.01,0.00000,0.83000,1.01234,0.95853,0.0000,0.0000,0.0,0.00,0,"cancelled",0,02:12:17:23,,,,,,,,,,,,
,23550200,16/06/2016 05:32,20/06/2016 00:06,AUDCHF,Buy,0.01,0.00000,0.71400,0.71088,0.71413,0.0000,0.0600,32.5,2.40,0.00,"jay",0,03:18:34:08,71.3,2d 16h ,69.0,1.97,35.0,2.45,-69.0,-4.83,33.7,97.6,-2.50,-0.18
,23826225,17/06/2016 15:11,17/06/2016 19:52,AUDCHF,Sell,0.02,0.00000,0.70000,0.70965,0.70914,0.0000,0.0000,5.1,0.75,0.00,"",0,00:04:40:17,23.9,1h 6m,24.8,2.41,10.3,1.5450000000000002,-24.8,-3.7199999999999998,29.3,85.2,-5.20,-0.78
,23630035,16/06/2016 13:57,17/06/2016 02:59,AUDCHF,Buy,0.01,0.00000,0.71300,0.71082,0.71304,0.0000,0.0300,22.2,1.64,0.00,"[tp]",0,00:13:02:05,29.1,3h 47m,58.7,2.25,22.7,1.5890000000000002,-51.1,-3.5770000000000004,30.8,99.3,-0.50,-0.04
,23630017,16/06/2016 13:57,17/06/2016 02:59,AUDCHF,Buy,0.01,0.00000,0.71300,0.71085,0.71304,0.0000,0.0300,21.9,1.62,0.00,"[tp]",0,00:13:02:14,27.5,3h 35m,58.7,2.30,22.4,1.568,-51.4,-3.5980000000000003,30.4,99.3,-0.50,-0.04
,23630026,16/06/2016 13:57,17/06/2016 02:55,AUDCHF,Buy,0.01,0.00000,0.71250,0.71082,0.71252,0.0000,0.0300,17.0,1.27,0.00,"[tp]",0,00:12:58:08,28.7,3h 43m,58.7,2.73,18.7,1.3090000000000002,-51.1,-3.5770000000000004,26.8,97.6,-1.70,-0.12
,23630022,16/06/2016 13:57,17/06/2016 02:55,AUDCHF,Buy,0.01,0.00000,0.71250,0.71085,0.71252,0.0000,0.0300,16.7,1.25,0.00,"[tp]",0,00:12:58:11,27.2,3h 31m,58.7,2.79,18.4,1.288,-51.4,-3.5980000000000003,26.4,97.6,-1.70,-0.12
,23630145,16/06/2016 13:58,16/06/2016 19:51,AUDCHF,Buy,0.01,0.00000,0.71200,0.71075,0.71203,0.0000,0.0000,12.8,0.93,0.00,"[tp]",0,00:05:52:27,14.2,50m,58.7,3.94,12.8,0.8960000000000001,-50.4,-3.528,20.3,100.0,0.00,0.00
,23550217,16/06/2016 05:33,16/06/2016 19:51,AUDCHF,Buy,0.01,0.00000,0.71199,0.71078,0.71199,0.0000,0.0000,12.1,0.88,0.00,"jay",0,00:14:18:06,5.4,46m,72.8,6.02,12.1,0.8470000000000001,-72.8,-5.096,14.3,100.0,0.00,0.00
,23639992,16/06/2016 14:45,16/06/2016 19:44,AUDCHF,Buy Stop,0.01,0.00000,0.00000,0.71375,0.71126,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:04:59:21,,,,,,,,,,,,
,23640012,16/06/2016 14:45,16/06/2016 19:44,AUDCHF,Buy Stop,0.01,0.00000,0.00000,0.71343,0.71128,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:04:59:10,,,,,,,,,,,,
,23638949,16/06/2016 16:31,16/06/2016 19:42,AUDCHF,Buy,0.01,0.00000,0.71030,0.70930,0.71031,0.0000,0.0000,10.1,0.74,0.00,"jet handsome",0,00:03:11:07,4.8,9m,35.9,2.83,12.7,0.889,-35.9,-2.5130000000000003,26.1,94.7,-2.60,-0.18
,23639349,16/06/2016 16:32,16/06/2016 19:42,AUDCHF,Buy,0.01,0.00000,0.71009,0.70909,0.71013,0.0000,0.0000,10.4,0.76,0.00,"jet handsome",0,00:03:09:53,5.3,10m,33.8,2.28,14.8,1.0360000000000003,-33.8,-2.366,30.5,90.9,-4.40,-0.31
,23638904,16/06/2016 16:34,16/06/2016 19:39,AUDCHF,Buy,0.01,0.00000,0.70978,0.70878,0.70978,0.0000,0.0000,10.0,0.73,0.00,"jet handsome",0,00:03:05:14,7.6,14m,32.3,2.77,11.1,0.777,-30.7,-2.149,26.6,97.4,-1.10,-0.08
,23639384,16/06/2016 16:35,16/06/2016 19:36,AUDCHF,Buy,0.01,0.00000,0.70946,0.70846,0.70946,0.0000,0.0000,10.0,0.74,0.00,"jet handsome",0,00:03:01:07,11.1,20m,32.3,2.75,10.0,0.7000000000000001,-27.5,-1.9250000000000003,26.7,100.0,0.00,0.00
,23638872,16/06/2016 16:55,16/06/2016 19:35,AUDCHF,Buy,0.01,0.00000,0.70912,0.70812,0.70913,0.0000,0.0000,10.1,0.74,0.00,"[tp]",0,00:02:39:27,8.8,14m,24.1,1.81,13.3,0.9310000000000002,-24.1,-1.6870000000000003,35.6,91.4,-3.20,-0.22
,23639431,16/06/2016 16:56,16/06/2016 19:27,AUDCHF,Buy,0.01,0.00000,0.70885,0.70785,0.70885,0.0000,0.0000,10.0,0.73,0.00,"jet handsome",0,00:02:30:41,4.7,7m,21.4,1.80,11.9,0.8330000000000001,-21.4,-1.498,35.7,94.3,-1.90,-0.13
,23638825,16/06/2016 16:57,16/06/2016 19:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.70752,0.70858,0.0000,0.0000,10.6,0.78,0.00,"",0,00:02:26:21,9.6,14m,18.8,1.33,13.6,0.9520000000000001,-18.1,-1.2670000000000001,42.9,90.5,-3.00,-0.21
,23639123,16/06/2016 16:59,16/06/2016 19:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.70715,0.70817,0.0000,0.0000,10.2,0.75,0.00,"jet handsome",0,00:02:24:03,43.1,1h 2m,18.8,0.83,17.3,1.211,-14.4,-1.0080000000000002,54.6,77.6,-7.10,-0.50
,23639597,16/06/2016 17:37,16/06/2016 19:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.70575,0.70820,0.0000,0.0000,24.5,1.80,0.00,"jethandsome",0,00:01:46:15,100.0,1h 46m,14.1,0.03,31.3,2.1910000000000003,0.0,0.0,100.0,78.3,-6.80,-0.48
,23639575,16/06/2016 17:36,16/06/2016 19:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.70596,0.70820,0.0000,0.0000,22.4,1.64,0.00,"jet handsome",0,00:01:46:26,100.0,1h 46m,14.1,0.03,29.2,2.044,0.0,0.0,100.0,76.7,-6.80,-0.48
,23639232,16/06/2016 17:17,16/06/2016 19:22,AUDCHF,Buy,0.01,0.00000,0.00000,0.70685,0.70785,0.0000,0.0000,10.0,0.74,0.00,"jet handsome",0,00:02:04:49,57.6,1h 11m,14.1,1.09,10.5,0.7350000000000001,-11.4,-0.7980000000000002,47.9,97.7,-0.50,-0.04
,23639257,16/06/2016 17:23,16/06/2016 18:06,AUDCHF,Buy,0.01,0.00000,0.00000,0.70640,0.70740,0.0000,0.0000,10.0,0.74,0.00,"jet handsome",0,00:00:43:15,72.1,31m,10.8,0.63,11.0,0.77,-6.9,-0.4830000000000001,61.5,94.4,-1.00,-0.07
,23639317,16/06/2016 17:23,16/06/2016 18:06,AUDCHF,Buy,0.01,0.00000,0.00000,0.70636,0.70738,0.0000,0.0000,10.2,0.75,0.00,"jet handsome",0,00:00:42:47,78.6,33m,10.8,0.57,11.4,0.7980000000000002,-6.5,-0.45500000000000007,63.7,93.3,-1.20,-0.08
,23639510,16/06/2016 17:34,16/06/2016 18:05,AUDCHF,Buy,0.01,0.00000,0.00000,0.70622,0.70722,0.0000,0.0000,10.0,0.73,0.00,"jet handsome",0,00:00:30:55,87.1,26m,5.2,0.40,12.8,0.8960000000000001,-5.1,-0.357,71.5,84.4,-2.80,-0.20
,23587193,14/06/2016 13:08,16/06/2016 13:58,AUDCHF,Sell,0.01,0.00000,0.70000,0.70910,0.71070,0.0000,-0.2300,-16.0,-1.41,0.00,"from #23264206",0,02:00:50:02,35.5,17h 20m,79.1,1.09,51.2,3.5840000000000005,-55.7,-3.8990000000000005,47.9,37.1,-67.20,-4.70
,23583609,16/06/2016 05:44,16/06/2016 13:58,AUDCHF,Sell,0.01,0.00000,0.70000,0.71000,0.71074,0.0000,0.0000,-7.4,-0.54,0.00,"from #23552501",0,00:08:13:57,88.3,7h 16m,72.4,0.11,65.0,4.550000000000001,-7.4,-0.5180000000000001,89.8,0.0,-72.40,-5.07
,23584986,16/06/2016 09:37,16/06/2016 11:43,AUDCHF,Buy,0.01,0.00000,0.00000,0.70495,0.70658,0.0000,0.0000,16.3,1.20,0.00,"",0,00:02:05:47,77.8,1h 37m,15.0,0.48,28.8,2.0160000000000005,-13.8,-0.9660000000000002,67.6,70.7,-12.50,-0.88
,23585930,16/06/2016 09:38,16/06/2016 11:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.70400,0.70663,0.0000,0.0000,26.3,1.93,0.00,"",0,00:02:04:04,97.6,2h 1m,15.0,0.11,38.3,2.681,-4.3,-0.301,89.9,71.8,-12.00,-0.84
,23264206,14/06/2016 13:08,16/06/2016 09:44,AUDCHF,Sell,0.09,0.00000,0.70000,0.70910,0.70464,0.0000,-2.0800,44.6,27.48,0.01,"plan sell",0,01:20:36:22,32.4,14h 27m,79.0,1.08,51.6,34.056000000000004,-55.8,-36.828,48.0,93.5,-7.00,-4.62
